timestamp,v_pv,i_pv,p_pv,wh_pv_daily,v_bat,i_bat,p_bat,scc_eff,load_status,uptime_sec,esp_temp,free_heap,wifi_rssi,sd_status
2026-09-03 19:00:00,0.18,0.00,0.00,0.00,12.44,-0.32,-3.98,0.0,ON,327600,30.8,219281,-65,MOUNTED
2026-09-03 19:10:00,0.15,0.00,0.00,0.00,12.36,-0.32,-3.96,0.0,ON,328200,31.8,219801,-63,MOUNTED
2026-09-03 19:20:00,0.20,0.00,0.00,0.00,12.40,-0.32,-3.97,0.0,ON,328800,31.5,216084,-67,MOUNTED
2026-09-03 19:30:00,0.23,0.00,0.00,0.00,12.34,-0.32,-3.95,0.0,ON,329400,31.2,219869,-65,MOUNTED
2026-09-03 19:40:00,0.25,0.00,0.00,0.00,12.44,-0.32,-3.98,0.0,ON,330000,31.3,216537,-65,MOUNTED
2026-09-03 19:50:00,0.25,0.00,0.00,0.00,12.35,-0.32,-3.95,0.0,ON,330600,31.4,224226,-63,MOUNTED
2026-09-03 20:00:00,0.19,0.00,0.00,0.00,12.34,-0.32,-3.95,0.0,ON,331200,32.1,217746,-65,MOUNTED
2026-09-03 20:10:00,0.17,0.00,0.00,0.00,12.41,-0.32,-3.97,0.0,ON,331800,31.1,214332,-67,MOUNTED
2026-09-03 20:20:00,0.18,0.00,0.00,0.00,12.31,-0.32,-3.94,0.0,ON,332400,32.0,215364,-67,MOUNTED
2026-09-03 20:30:00,0.19,0.00,0.00,0.00,12.45,-0.32,-3.98,0.0,ON,333000,31.6,214914,-63,MOUNTED
2026-09-03 20:40:00,0.15,0.00,0.00,0.00,12.43,-0.32,-3.98,0.0,ON,333600,31.8,216990,-64,MOUNTED
2026-09-03 20:50:00,0.16,0.00,0.00,0.00,12.30,-0.32,-3.94,0.0,ON,334200,31.5,218923,-62,MOUNTED
2026-09-03 21:00:00,0.20,0.00,0.00,0.00,12.41,-0.32,-3.97,0.0,ON,334800,32.1,223619,-62,MOUNTED
2026-09-03 21:10:00,0.16,0.00,0.00,0.00,12.35,-0.32,-3.95,0.0,ON,335400,31.8,225919,-63,MOUNTED
2026-09-03 21:20:00,0.15,0.00,0.00,0.00,12.31,-0.32,-3.94,0.0,ON,336000,32.1,221982,-63,MOUNTED
2026-09-03 21:30:00,0.23,0.00,0.00,0.00,12.34,-0.32,-3.95,0.0,ON,336600,32.0,213710,-65,MOUNTED
2026-09-03 21:40:00,0.20,0.00,0.00,0.00,12.42,-0.32,-3.97,0.0,ON,337200,32.0,214184,-66,MOUNTED
2026-09-03 21:50:00,0.20,0.00,0.00,0.00,12.32,-0.32,-3.94,0.0,ON,337800,31.1,215554,-66,MOUNTED
2026-09-03 22:00:00,0.23,0.00,0.00,0.00,12.35,-0.32,-3.95,0.0,ON,338400,31.8,214051,-63,MOUNTED
2026-09-03 22:10:00,0.21,0.00,0.00,0.00,12.40,-0.32,-3.97,0.0,ON,339000,31.6,224687,-66,MOUNTED
2026-09-03 22:20:00,0.17,0.00,0.00,0.00,12.33,-0.32,-3.95,0.0,ON,339600,30.8,215128,-67,MOUNTED
2026-09-03 22:30:00,0.16,0.00,0.00,0.00,12.40,-0.32,-3.97,0.0,ON,340200,31.9,219058,-63,MOUNTED
2026-09-03 22:40:00,0.20,0.00,0.00,0.00,12.39,-0.32,-3.96,0.0,ON,340800,31.4,215430,-66,MOUNTED
2026-09-03 22:50:00,0.19,0.00,0.00,0.00,12.37,-0.32,-3.96,0.0,ON,341400,31.5,224992,-67,MOUNTED
2026-09-03 23:00:00,16.20,0.00,0.00,0.00,12.50,0.00,0.00,91.5,ON,342000,31.9,219274,-63,MOUNTED
2026-09-03 23:10:00,16.35,0.24,3.92,0.65,12.58,0.29,3.60,91.8,ON,342600,31.0,218628,-64,MOUNTED
2026-09-03 23:20:00,16.48,0.44,7.25,1.86,12.65,0.53,6.68,92.1,ON,343200,31.6,219605,-65,MOUNTED
2026-09-03 23:30:00,16.59,0.63,10.45,3.60,12.71,0.76,9.65,92.3,ON,343800,32.7,212957,-66,MOUNTED
2026-09-03 23:40:00,16.77,0.90,15.09,6.12,12.80,1.09,13.97,92.6,ON,344400,34.0,223893,-62,MOUNTED
2026-09-03 23:50:00,16.87,1.06,17.88,9.10,12.85,1.29,16.61,92.9,ON,345000,34.2,217840,-63,MOUNTED
2026-09-04 00:00:00,17.03,1.32,22.48,12.84,12.94,1.62,20.95,93.2,ON,345600,34.2,219410,-64,MOUNTED
2026-09-04 00:10:00,17.11,1.46,24.98,17.01,12.99,1.80,23.36,93.5,ON,346200,35.6,221200,-64,MOUNTED
2026-09-04 00:20:00,17.32,1.78,30.83,22.15,13.09,2.21,28.89,93.7,ON,346800,36.4,225578,-66,MOUNTED
2026-09-04 00:30:00,17.36,1.84,31.94,27.47,13.11,2.29,30.02,94.0,ON,347400,35.9,212402,-62,MOUNTED
2026-09-04 00:40:00,17.50,2.08,36.40,33.54,13.19,2.60,34.29,94.2,ON,348000,37.3,221344,-67,MOUNTED
2026-09-04 00:50:00,17.79,2.54,45.19,41.07,13.35,3.20,42.70,94.5,ON,348600,38.4,213932,-66,MOUNTED
2026-09-04 01:00:00,17.78,2.52,44.81,48.54,13.34,3.18,42.48,94.8,ON,349200,37.5,217437,-66,MOUNTED
2026-09-04 01:10:00,17.86,2.65,47.33,56.42,13.38,3.36,44.96,95.0,ON,349800,38.1,214009,-63,MOUNTED
2026-09-04 01:20:00,17.95,2.78,49.90,64.74,13.43,3.54,47.50,95.2,ON,350400,39.3,223076,-62,MOUNTED
2026-09-04 01:30:00,18.12,3.05,55.27,73.95,13.52,3.90,52.78,95.5,ON,351000,39.7,217319,-62,MOUNTED
2026-09-04 01:40:00,18.35,3.43,62.94,84.44,13.64,4.42,60.23,95.7,ON,351600,40.4,215208,-66,MOUNTED
2026-09-04 01:50:00,18.48,3.64,67.27,95.65,13.71,4.71,64.51,95.9,ON,352200,40.4,212477,-64,MOUNTED
2026-09-04 02:00:00,18.31,3.36,61.52,105.91,13.62,4.34,59.12,96.1,ON,352800,40.4,221468,-65,MOUNTED
2026-09-04 02:10:00,18.70,3.98,74.43,118.31,13.83,5.18,71.68,96.3,ON,353400,42.8,224027,-65,MOUNTED
2026-09-04 02:20:00,18.72,4.01,75.07,130.82,13.84,5.23,72.44,96.5,ON,354000,42.8,222418,-64,MOUNTED
2026-09-04 02:30:00,18.94,4.36,82.58,144.59,13.95,5.72,79.85,96.7,ON,354600,43.8,213661,-67,MOUNTED
2026-09-04 02:40:00,18.69,3.97,74.20,156.95,13.82,5.20,71.83,96.8,ON,355200,41.8,219490,-64,MOUNTED
2026-09-04 02:50:00,18.77,4.09,76.77,169.75,13.86,5.37,74.47,97.0,ON,355800,42.4,222902,-63,MOUNTED
2026-09-04 03:00:00,18.87,4.26,80.39,183.15,13.92,5.61,78.06,97.1,ON,356400,42.4,222717,-64,MOUNTED
2026-09-04 03:10:00,18.83,4.19,78.90,196.30,13.90,5.52,76.77,97.3,ON,357000,42.9,223161,-66,MOUNTED
2026-09-04 03:20:00,19.12,4.65,88.91,211.12,14.05,6.16,86.60,97.4,ON,357600,44.2,216418,-62,MOUNTED
2026-09-04 03:30:00,19.14,4.69,89.77,226.08,14.06,6.23,87.53,97.5,ON,358200,44.5,218435,-64,MOUNTED
2026-09-04 03:40:00,19.31,4.96,95.78,242.04,14.15,6.61,93.48,97.6,ON,358800,45.7,215531,-67,MOUNTED
2026-09-04 03:50:00,19.18,4.75,91.11,257.23,14.08,6.32,89.01,97.7,ON,359400,44.7,223056,-67,MOUNTED
2026-09-04 04:00:00,19.49,5.25,102.32,274.28,14.25,7.02,100.07,97.8,ON,360000,45.5,222341,-67,MOUNTED
2026-09-04 04:10:00,19.36,5.03,97.38,290.51,14.18,6.72,95.24,97.8,ON,360600,45.1,215071,-63,MOUNTED
2026-09-04 04:20:00,19.32,4.97,96.02,306.51,14.16,6.64,94.00,97.9,ON,361200,45.4,224520,-65,MOUNTED
2026-09-04 04:30:00,19.60,5.42,106.23,324.22,14.31,7.27,104.00,97.9,ON,361800,46.5,221048,-65,MOUNTED
2026-09-04 04:40:00,19.16,4.71,90.24,339.26,14.07,6.29,88.44,98.0,ON,362400,45.1,216476,-63,MOUNTED
2026-09-04 04:50:00,19.55,5.34,104.40,356.66,14.28,7.16,102.31,98.0,ON,363000,46.5,225968,-66,MOUNTED
2026-09-04 05:00:00,19.41,5.12,99.38,373.22,14.21,6.85,97.39,98.0,ON,363600,46.1,223135,-65,MOUNTED
2026-09-04 05:10:00,19.32,4.97,96.02,389.22,14.16,6.65,94.10,98.0,ON,364200,45.6,214190,-62,MOUNTED
2026-09-04 05:20:00,19.42,5.13,99.62,405.83,14.21,6.87,97.63,98.0,ON,364800,45.8,217002,-64,MOUNTED
2026-09-04 05:30:00,19.56,5.35,104.65,423.27,14.28,7.17,102.45,97.9,ON,365400,46.8,219912,-62,MOUNTED
2026-09-04 05:40:00,19.21,4.80,92.21,438.64,14.10,6.40,90.27,97.9,ON,366000,44.3,213679,-65,MOUNTED
2026-09-04 05:50:00,19.19,4.76,91.34,453.86,14.09,6.34,89.33,97.8,ON,366600,44.7,212739,-62,MOUNTED
2026-09-04 06:00:00,19.25,4.86,93.56,469.46,14.12,6.48,91.50,97.8,ON,367200,45.2,218403,-62,MOUNTED
2026-09-04 06:10:00,19.08,4.59,87.58,484.05,14.03,6.10,85.57,97.7,ON,367800,44.4,212713,-62,MOUNTED
2026-09-04 06:20:00,19.08,4.58,87.39,498.62,14.03,6.08,85.29,97.6,ON,368400,43.3,225019,-62,MOUNTED
2026-09-04 06:30:00,19.06,4.56,86.91,513.10,14.02,6.04,84.74,97.5,ON,369000,43.3,218667,-64,MOUNTED
2026-09-04 06:40:00,19.01,4.48,85.16,527.30,13.99,5.93,82.95,97.4,ON,369600,44.1,220234,-62,MOUNTED
2026-09-04 06:50:00,19.01,4.48,85.16,541.49,13.99,5.92,82.86,97.3,ON,370200,43.7,212039,-62,MOUNTED
2026-09-04 07:00:00,18.77,4.10,76.96,554.32,13.87,5.39,74.73,97.1,ON,370800,41.9,217147,-64,MOUNTED
2026-09-04 07:10:00,18.92,4.33,81.92,567.97,13.94,5.70,79.46,97.0,ON,371400,43.6,216798,-66,MOUNTED
2026-09-04 07:20:00,18.71,4.00,74.84,580.44,13.83,5.24,72.45,96.8,ON,372000,41.9,218550,-66,MOUNTED
2026-09-04 07:30:00,18.67,3.94,73.56,592.70,13.81,5.15,71.13,96.7,ON,372600,42.5,223591,-62,MOUNTED
2026-09-04 07:40:00,18.76,4.08,76.54,605.46,13.86,5.33,73.86,96.5,ON,373200,42.0,214869,-65,MOUNTED
2026-09-04 07:50:00,18.60,3.83,71.24,617.33,13.78,4.98,68.60,96.3,ON,373800,41.0,216810,-66,MOUNTED
2026-09-04 08:00:00,18.63,3.87,72.10,629.35,13.79,5.02,69.29,96.1,ON,374400,41.5,220834,-66,MOUNTED
2026-09-04 08:10:00,18.52,3.70,68.52,640.77,13.73,4.79,65.71,95.9,ON,375000,41.1,222102,-64,MOUNTED
2026-09-04 08:20:00,18.37,3.45,63.38,651.33,13.65,4.44,60.65,95.7,ON,375600,40.3,224241,-63,MOUNTED
2026-09-04 08:30:00,18.00,2.87,51.66,659.94,13.46,3.67,49.34,95.5,ON,376200,39.0,217689,-63,MOUNTED
2026-09-04 08:40:00,17.91,2.73,48.89,668.09,13.41,3.47,46.54,95.2,ON,376800,38.3,219251,-67,MOUNTED
2026-09-04 08:50:00,18.05,2.94,53.07,676.94,13.48,3.74,50.42,95.0,ON,377400,39.4,220618,-62,MOUNTED
2026-09-04 09:00:00,17.88,2.68,47.92,684.92,13.39,3.39,45.43,94.8,ON,378000,38.8,217848,-65,MOUNTED
2026-09-04 09:10:00,17.57,2.19,38.48,691.34,13.23,2.75,36.36,94.5,ON,378600,36.5,215466,-63,MOUNTED
2026-09-04 09:20:00,17.45,1.99,34.73,697.12,13.16,2.49,32.72,94.2,ON,379200,37.0,215567,-62,MOUNTED
2026-09-04 09:30:00,17.42,1.94,33.79,702.75,13.15,2.42,31.76,94.0,ON,379800,36.2,216175,-62,MOUNTED
2026-09-04 09:40:00,17.25,1.67,28.81,707.56,13.06,2.07,26.99,93.7,ON,380400,35.4,219755,-63,MOUNTED
2026-09-04 09:50:00,17.20,1.59,27.35,712.11,13.03,1.96,25.57,93.5,ON,381000,36.0,217974,-65,MOUNTED
2026-09-04 10:00:00,17.02,1.31,22.30,715.83,12.94,1.61,20.78,93.2,ON,381600,34.5,224600,-66,MOUNTED
2026-09-04 10:10:00,16.92,1.14,19.29,719.05,12.88,1.39,17.92,92.9,ON,382200,34.8,216816,-66,MOUNTED
2026-09-04 10:20:00,16.79,0.94,15.78,721.68,12.81,1.14,14.61,92.6,ON,382800,34.3,221387,-63,MOUNTED
2026-09-04 10:30:00,16.60,0.64,10.62,723.45,12.71,0.77,9.80,92.3,ON,383400,33.3,218312,-67,MOUNTED
2026-09-04 10:40:00,16.48,0.44,7.25,724.65,12.65,0.53,6.68,92.1,ON,384000,32.2,221864,-62,MOUNTED
2026-09-04 10:50:00,16.34,0.22,3.59,725.25,12.57,0.26,3.30,91.8,ON,384600,32.0,218198,-63,MOUNTED
2026-09-04 11:00:00,0.24,0.00,0.00,725.25,12.43,-0.32,-3.98,0.0,ON,385200,31.4,221186,-64,MOUNTED
2026-09-04 11:10:00,0.16,0.00,0.00,725.25,12.42,-0.32,-3.97,0.0,ON,385800,31.4,223367,-64,MOUNTED
2026-09-04 11:20:00,0.18,0.00,0.00,725.25,12.38,-0.32,-3.96,0.0,ON,386400,31.9,223794,-63,MOUNTED
2026-09-04 11:30:00,0.19,0.00,0.00,725.25,12.38,-0.32,-3.96,0.0,ON,387000,32.2,217952,-67,MOUNTED
2026-09-04 11:40:00,0.22,0.00,0.00,725.25,12.43,-0.32,-3.98,0.0,ON,387600,31.4,213882,-64,MOUNTED
2026-09-04 11:50:00,0.17,0.00,0.00,725.25,12.34,-0.32,-3.95,0.0,ON,388200,31.0,218104,-65,MOUNTED
2026-09-04 12:00:00,0.23,0.00,0.00,725.25,12.31,-0.32,-3.94,0.0,ON,388800,32.2,219499,-66,MOUNTED
2026-09-04 12:10:00,0.22,0.00,0.00,725.25,12.35,-0.32,-3.95,0.0,ON,389400,31.0,214545,-67,MOUNTED
2026-09-04 12:20:00,0.21,0.00,0.00,725.25,12.36,-0.32,-3.96,0.0,ON,390000,31.1,225397,-66,MOUNTED
2026-09-04 12:30:00,0.18,0.00,0.00,725.25,12.38,-0.32,-3.96,0.0,ON,390600,31.0,225579,-65,MOUNTED
2026-09-04 12:40:00,0.19,0.00,0.00,725.25,12.34,-0.32,-3.95,0.0,ON,391200,30.8,214124,-65,MOUNTED
2026-09-04 12:50:00,0.18,0.00,0.00,725.25,12.39,-0.32,-3.96,0.0,ON,391800,30.8,214244,-66,MOUNTED
2026-09-04 13:00:00,0.19,0.00,0.00,725.25,12.36,-0.32,-3.96,0.0,ON,392400,32.2,214121,-65,MOUNTED
2026-09-04 13:10:00,0.23,0.00,0.00,725.25,12.39,-0.32,-3.96,0.0,ON,393000,31.0,216665,-67,MOUNTED
2026-09-04 13:20:00,0.22,0.00,0.00,725.25,12.39,-0.32,-3.96,0.0,ON,393600,32.2,217155,-62,MOUNTED
2026-09-04 13:30:00,0.20,0.00,0.00,725.25,12.35,-0.32,-3.95,0.0,ON,394200,31.7,219052,-67,MOUNTED
2026-09-04 13:40:00,0.18,0.00,0.00,725.25,12.36,-0.32,-3.96,0.0,ON,394800,31.6,217104,-67,MOUNTED
2026-09-04 13:50:00,0.23,0.00,0.00,725.25,12.40,-0.32,-3.97,0.0,ON,395400,31.8,218135,-64,MOUNTED
2026-09-04 14:00:00,0.24,0.00,0.00,725.25,12.44,-0.32,-3.98,0.0,ON,396000,30.9,217296,-63,MOUNTED
2026-09-04 14:10:00,0.18,0.00,0.00,725.25,12.36,-0.32,-3.96,0.0,ON,396600,30.9,216287,-62,MOUNTED
2026-09-04 14:20:00,0.23,0.00,0.00,725.25,12.37,-0.32,-3.96,0.0,ON,397200,32.1,221490,-64,MOUNTED
2026-09-04 14:30:00,0.19,0.00,0.00,725.25,12.44,-0.32,-3.98,0.0,ON,397800,31.1,216859,-64,MOUNTED
2026-09-04 14:40:00,0.18,0.00,0.00,725.25,12.34,-0.32,-3.95,0.0,ON,398400,31.4,216279,-62,MOUNTED
2026-09-04 14:50:00,0.17,0.00,0.00,725.25,12.31,-0.32,-3.94,0.0,ON,399000,31.4,220651,-63,MOUNTED
2026-09-04 15:00:00,0.23,0.00,0.00,725.25,12.43,-0.32,-3.98,0.0,ON,399600,32.1,223539,-63,MOUNTED
2026-09-04 15:10:00,0.18,0.00,0.00,725.25,12.34,-0.32,-3.95,0.0,ON,400200,31.7,213061,-66,MOUNTED
2026-09-04 15:20:00,0.24,0.00,0.00,725.25,12.33,-0.32,-3.95,0.0,ON,400800,31.7,216306,-65,MOUNTED
2026-09-04 15:30:00,0.21,0.00,0.00,725.25,12.30,-0.32,-3.94,0.0,ON,401400,31.5,215063,-67,MOUNTED
2026-09-04 15:40:00,0.19,0.00,0.00,725.25,12.40,-0.32,-3.97,0.0,ON,402000,31.4,219066,-67,MOUNTED
2026-09-04 15:50:00,0.15,0.00,0.00,725.25,12.42,-0.32,-3.97,0.0,ON,402600,30.8,217601,-65,MOUNTED
2026-09-04 16:00:00,0.21,0.00,0.00,725.25,12.33,-0.32,-3.95,0.0,ON,403200,31.8,216169,-64,MOUNTED
2026-09-04 16:10:00,0.19,0.00,0.00,725.25,12.41,-0.32,-3.97,0.0,ON,403800,31.0,215926,-62,MOUNTED
2026-09-04 16:20:00,0.24,0.00,0.00,725.25,12.44,-0.32,-3.98,0.0,ON,404400,31.1,217547,-65,MOUNTED
2026-09-04 16:30:00,0.22,0.00,0.00,725.25,12.34,-0.32,-3.95,0.0,ON,405000,31.8,218646,-63,MOUNTED
2026-09-04 16:40:00,0.17,0.00,0.00,725.25,12.44,-0.32,-3.98,0.0,ON,405600,31.1,224438,-67,MOUNTED
2026-09-04 16:50:00,0.17,0.00,0.00,725.25,12.37,-0.32,-3.96,0.0,ON,406200,31.4,221958,-63,MOUNTED
2026-09-04 17:00:00,0.20,0.00,0.00,0.00,12.32,-0.32,-3.94,0.0,ON,406800,32.0,223368,-66,MOUNTED
2026-09-04 17:10:00,0.17,0.00,0.00,0.00,12.35,-0.32,-3.95,0.0,ON,407400,31.5,220512,-65,MOUNTED
2026-09-04 17:20:00,0.22,0.00,0.00,0.00,12.39,-0.32,-3.96,0.0,ON,408000,31.7,220368,-65,MOUNTED
2026-09-04 17:30:00,0.17,0.00,0.00,0.00,12.35,-0.32,-3.95,0.0,ON,408600,31.9,222036,-63,MOUNTED
2026-09-04 17:40:00,0.23,0.00,0.00,0.00,12.35,-0.32,-3.95,0.0,ON,409200,30.8,214595,-66,MOUNTED
2026-09-04 17:50:00,0.23,0.00,0.00,0.00,12.35,-0.32,-3.95,0.0,ON,409800,31.1,213128,-67,MOUNTED
2026-09-04 18:00:00,0.21,0.00,0.00,0.00,12.40,-0.32,-3.97,0.0,ON,410400,32.0,221706,-62,MOUNTED
2026-09-04 18:10:00,0.23,0.00,0.00,0.00,12.30,-0.32,-3.94,0.0,ON,411000,30.8,218289,-64,MOUNTED
2026-09-04 18:20:00,0.22,0.00,0.00,0.00,12.35,-0.32,-3.95,0.0,ON,411600,31.1,219131,-63,MOUNTED
2026-09-04 18:30:00,0.19,0.00,0.00,0.00,12.37,-0.32,-3.96,0.0,ON,412200,32.1,212289,-62,MOUNTED
2026-09-04 18:40:00,0.18,0.00,0.00,0.00,12.34,-0.32,-3.95,0.0,ON,412800,31.3,221836,-62,MOUNTED
2026-09-04 18:50:00,0.22,0.00,0.00,0.00,12.36,-0.32,-3.96,0.0,ON,413400,31.0,213353,-66,MOUNTED
2026-09-04 19:00:00,0.17,0.00,0.00,0.00,12.38,-0.32,-3.96,0.0,ON,414000,31.2,213246,-63,MOUNTED
2026-09-04 19:10:00,0.22,0.00,0.00,0.00,12.45,-0.32,-3.98,0.0,ON,414600,31.3,212617,-66,MOUNTED
2026-09-04 19:20:00,0.21,0.00,0.00,0.00,12.40,-0.32,-3.97,0.0,ON,415200,31.8,217193,-62,MOUNTED
2026-09-04 19:30:00,0.23,0.00,0.00,0.00,12.44,-0.32,-3.98,0.0,ON,415800,32.0,222914,-67,MOUNTED
2026-09-04 19:40:00,0.23,0.00,0.00,0.00,12.32,-0.32,-3.94,0.0,ON,416400,31.1,218055,-62,MOUNTED
2026-09-04 19:50:00,0.17,0.00,0.00,0.00,12.34,-0.32,-3.95,0.0,ON,417000,32.0,224165,-64,MOUNTED
2026-09-04 20:00:00,0.21,0.00,0.00,0.00,12.37,-0.32,-3.96,0.0,ON,417600,31.3,218077,-63,MOUNTED
2026-09-04 20:10:00,0.19,0.00,0.00,0.00,12.31,-0.32,-3.94,0.0,ON,418200,31.7,217527,-66,MOUNTED
2026-09-04 20:20:00,0.18,0.00,0.00,0.00,12.42,-0.32,-3.97,0.0,ON,418800,31.1,218058,-62,MOUNTED
2026-09-04 20:30:00,0.17,0.00,0.00,0.00,12.41,-0.32,-3.97,0.0,ON,419400,31.3,218187,-63,MOUNTED
2026-09-04 20:40:00,0.23,0.00,0.00,0.00,12.36,-0.32,-3.96,0.0,ON,420000,31.6,220500,-67,MOUNTED
2026-09-04 20:50:00,0.20,0.00,0.00,0.00,12.36,-0.32,-3.96,0.0,ON,420600,31.2,216811,-63,MOUNTED
2026-09-04 21:00:00,0.17,0.00,0.00,0.00,12.45,-0.32,-3.98,0.0,ON,421200,32.0,214718,-66,MOUNTED
2026-09-04 21:10:00,0.23,0.00,0.00,0.00,12.40,-0.32,-3.97,0.0,ON,421800,32.1,216924,-63,MOUNTED
2026-09-04 21:20:00,0.23,0.00,0.00,0.00,12.34,-0.32,-3.95,0.0,ON,422400,30.9,212357,-64,MOUNTED
2026-09-04 21:30:00,0.21,0.00,0.00,0.00,12.45,-0.32,-3.98,0.0,ON,423000,31.5,217492,-67,MOUNTED
2026-09-04 21:40:00,0.24,0.00,0.00,0.00,12.33,-0.32,-3.95,0.0,ON,423600,31.3,225372,-62,MOUNTED
2026-09-04 21:50:00,0.20,0.00,0.00,0.00,12.32,-0.32,-3.94,0.0,ON,424200,31.1,217948,-67,MOUNTED
2026-09-04 22:00:00,0.15,0.00,0.00,0.00,12.38,-0.32,-3.96,0.0,ON,424800,32.0,217629,-64,MOUNTED
2026-09-04 22:10:00,0.24,0.00,0.00,0.00,12.37,-0.32,-3.96,0.0,ON,425400,31.2,220956,-63,MOUNTED
2026-09-04 22:20:00,0.18,0.00,0.00,0.00,12.36,-0.32,-3.96,0.0,ON,426000,32.1,213381,-66,MOUNTED
2026-09-04 22:30:00,0.19,0.00,0.00,0.00,12.45,-0.32,-3.98,0.0,ON,426600,31.4,222291,-65,MOUNTED
2026-09-04 22:40:00,0.21,0.00,0.00,0.00,12.36,-0.32,-3.96,0.0,ON,427200,31.9,218383,-62,MOUNTED
2026-09-04 22:50:00,0.22,0.00,0.00,0.00,12.33,-0.32,-3.95,0.0,ON,427800,31.0,217727,-63,MOUNTED
2026-09-04 23:00:00,16.20,0.00,0.00,0.00,12.50,0.00,0.00,91.5,ON,428400,32.1,225066,-66,MOUNTED
2026-09-04 23:10:00,16.34,0.23,3.76,0.63,12.58,0.27,3.45,91.8,ON,429000,31.0,215038,-65,MOUNTED
2026-09-04 23:20:00,16.48,0.44,7.25,1.83,12.65,0.53,6.68,92.1,ON,429600,31.3,213396,-63,MOUNTED
2026-09-04 23:30:00,16.60,0.63,10.46,3.58,12.71,0.76,9.65,92.3,ON,430200,33.6,215023,-65,MOUNTED
2026-09-04 23:40:00,16.79,0.94,15.78,6.21,12.81,1.14,14.61,92.6,ON,430800,33.3,214227,-63,MOUNTED
2026-09-04 23:50:00,16.90,1.11,18.76,9.34,12.87,1.35,17.43,92.9,ON,431400,34.8,222465,-66,MOUNTED
2026-09-05 00:00:00,17.06,1.37,23.37,13.23,12.96,1.68,21.78,93.2,ON,432000,35.2,216019,-65,MOUNTED
2026-09-05 00:10:00,17.17,1.54,26.44,17.64,13.01,1.90,24.72,93.5,ON,432600,34.6,221109,-66,MOUNTED
2026-09-05 00:20:00,17.27,1.70,29.36,22.53,13.07,2.10,27.51,93.7,ON,433200,35.2,217203,-65,MOUNTED
2026-09-05 00:30:00,17.41,1.93,33.60,28.13,13.14,2.40,31.58,94.0,ON,433800,35.9,217681,-65,MOUNTED
2026-09-05 00:40:00,17.58,2.21,38.85,34.61,13.24,2.76,36.60,94.2,ON,434400,37.8,223106,-66,MOUNTED
2026-09-05 00:50:00,17.57,2.18,38.30,40.99,13.23,2.74,36.19,94.5,ON,435000,37.6,219283,-65,MOUNTED
2026-09-05 01:00:00,17.77,2.51,44.60,48.42,13.34,3.17,42.28,94.8,ON,435600,37.9,224807,-66,MOUNTED
2026-09-05 01:10:00,18.03,2.92,52.65,57.20,13.47,3.71,50.02,95.0,ON,436200,38.8,212854,-65,MOUNTED
2026-09-05 01:20:00,17.91,2.73,48.89,65.34,13.41,3.47,46.54,95.2,ON,436800,38.9,222315,-64,MOUNTED
2026-09-05 01:30:00,18.28,3.31,60.51,75.43,13.60,4.25,57.79,95.5,ON,437400,40.3,215752,-63,MOUNTED
2026-09-05 01:40:00,18.22,3.21,58.49,85.18,13.57,4.12,55.97,95.7,ON,438000,39.7,213805,-62,MOUNTED
2026-09-05 01:50:00,18.42,3.53,65.02,96.01,13.68,4.56,62.35,95.9,ON,438600,40.3,213398,-65,MOUNTED
2026-09-05 02:00:00,18.43,3.55,65.43,106.92,13.68,4.60,62.88,96.1,ON,439200,41.2,213552,-66,MOUNTED
2026-09-05 02:10:00,18.50,3.66,67.71,118.20,13.72,4.75,65.20,96.3,ON,439800,41.3,218143,-67,MOUNTED
2026-09-05 02:20:00,18.72,4.01,75.07,130.72,13.84,5.23,72.44,96.5,ON,440400,41.6,215138,-65,MOUNTED
2026-09-05 02:30:00,18.57,3.77,70.01,142.38,13.76,4.92,67.70,96.7,ON,441000,41.5,222964,-67,MOUNTED
2026-09-05 02:40:00,18.65,3.91,72.92,154.54,13.80,5.12,70.59,96.8,ON,441600,41.2,223388,-63,MOUNTED
2026-09-05 02:50:00,18.95,4.38,83.00,168.37,13.96,5.77,80.51,97.0,ON,442200,43.8,224193,-64,MOUNTED
2026-09-05 03:00:00,18.91,4.32,81.69,181.99,13.94,5.69,79.32,97.1,ON,442800,42.9,219857,-66,MOUNTED
2026-09-05 03:10:00,18.93,4.35,82.35,195.71,13.95,5.74,80.13,97.3,ON,443400,43.7,217648,-63,MOUNTED
2026-09-05 03:20:00,19.33,4.99,96.46,211.79,14.16,6.63,93.95,97.4,ON,444000,45.8,224204,-62,MOUNTED
2026-09-05 03:30:00,18.97,4.41,83.66,225.73,13.97,5.84,81.57,97.5,ON,444600,42.9,213550,-66,MOUNTED
2026-09-05 03:40:00,19.27,4.89,94.23,241.44,14.13,6.51,91.97,97.6,ON,445200,45.0,222135,-66,MOUNTED
2026-09-05 03:50:00,19.41,5.11,99.19,257.97,14.20,6.82,96.91,97.7,ON,445800,46.2,221283,-65,MOUNTED
2026-09-05 04:00:00,19.23,4.83,92.88,273.45,14.11,6.44,90.84,97.8,ON,446400,45.2,221596,-66,MOUNTED
2026-09-05 04:10:00,19.57,5.37,105.09,290.96,14.29,7.19,102.78,97.8,ON,447000,46.9,215792,-65,MOUNTED
2026-09-05 04:20:00,19.28,4.91,94.66,306.74,14.14,6.55,92.67,97.9,ON,447600,45.7,214540,-65,MOUNTED
